lsoa code,postcode,lsoa name,msoa code,msoa name,ward code,ccg code,local authority code,lsoa 2001 code,lsoa 2011 code,msoa 2001 code,msoa 2011 code
S01006601,AB10 6GA,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006536,AB10 6GH,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006601,AB10 6GJ,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6GL,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6GQ,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006601,AB10 6GR,Ferryhill South - 04,S02001252,Ferryhill South,S13002846,012,S12000033,S01000065,S01006601,S02000010,S02001252
S01006536,AB10 6GZ,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6HA,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6HB,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6HD,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6HE,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006535,AB10 6HF,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006535,S02000011,S02001240
S01006536,AB10 6HG,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6HH,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6HJ,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006535,AB10 6HL,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006535,AB10 6HN,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006535,AB10 6HP,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006535,AB10 6HQ,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006535,AB10 6HR,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006536,AB10 6HS,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006535,AB10 6HT,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006535,AB10 6HU,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006533,AB10 6HW,"Braeside, Mannofield, Broomhill and Seafield East - 02",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000058,S01006533,S02000011,S02001240
S01006534,AB10 6HX,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006534,AB10 6HY,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006536,AB10 6HZ,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6JA,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006534,AB10 6JB,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006534,AB10 6JD,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006534,AB10 6JE,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006534,AB10 6JF,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006571,AB10 6JG,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006534,AB10 6JH,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006535,AB10 6JJ,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006532,AB10 6JL,"Braeside, Mannofield, Broomhill and Seafield East - 01",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000050,S01006532,S02000011,S02001240
S01006532,AB10 6JN,"Braeside, Mannofield, Broomhill and Seafield East - 01",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000050,S01006532,S02000011,S02001240
S01006532,AB10 6JP,"Braeside, Mannofield, Broomhill and Seafield East - 01",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000050,S01006532,S02000011,S02001240
S01006532,AB10 6JQ,"Braeside, Mannofield, Broomhill and Seafield East - 01",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000050,S01006532,S02000011,S02001240
S01006533,AB10 6JR,"Braeside, Mannofield, Broomhill and Seafield East - 02",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000058,S01006533,S02000011,S02001240
S01006535,AB10 6JU,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006532,AB10 6JW,"Braeside, Mannofield, Broomhill and Seafield East - 01",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000050,S01006532,S02000011,S02001240
S01006532,AB10 6JY,"Braeside, Mannofield, Broomhill and Seafield East - 01",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000050,S01006532,S02000011,S02001240
S01006532,AB10 6JZ,"Braeside, Mannofield, Broomhill and Seafield East - 01",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000050,S01006532,S02000011,S02001240
S01006532,AB10 6LE,"Braeside, Mannofield, Broomhill and Seafield East - 01",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000050,S01006532,S02000011,S02001240
S01006534,AB10 6LF,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006534,AB10 6LG,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006534,AB10 6LH,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006571,AB10 6LP,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006579,AB10 6LQ,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006536,AB10 6LR,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006579,AB10 6LS,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006533,AB10 6LT,"Braeside, Mannofield, Broomhill and Seafield East - 02",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000058,S01006533,S02000011,S02001240
S01006575,AB10 6LX,West End South - 01,S02001248,West End South,S13002844,012,S12000033,S01000077,S01006575,S02000017,S02001248
S01006532,AB10 6LZ,"Braeside, Mannofield, Broomhill and Seafield East - 01",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000050,S01006532,S02000011,S02001240
S01006534,AB10 6NA,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006533,AB10 6NB,"Braeside, Mannofield, Broomhill and Seafield East - 02",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000058,S01006533,S02000011,S02001240
S01006534,AB10 6ND,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006533,AB10 6NJ,"Braeside, Mannofield, Broomhill and Seafield East - 02",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000058,S01006533,S02000011,S02001240
S01006533,AB10 6NL,"Braeside, Mannofield, Broomhill and Seafield East - 02",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000058,S01006533,S02000011,S02001240
S01006533,AB10 6NN,"Braeside, Mannofield, Broomhill and Seafield East - 02",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000058,S01006533,S02000011,S02001240
S01006545,AB10 6NP,"Braeside, Mannofield, Broomhill and Seafield North - 04",S02001242,"Braeside, Mannofield, Broomhill and Seafield North",S13002845,012,S12000033,S01000067,S01006545,S02000013,S02001242
S01006581,AB10 6NQ,West End South - 07,S02001248,West End South,S13002844,012,S12000033,S01000081,S01006581,S02000017,S02001248
S01006575,AB10 6NR,West End South - 01,S02001248,West End South,S13002844,012,S12000033,S01000077,S01006575,S02000017,S02001248
S01006575,AB10 6NT,West End South - 01,S02001248,West End South,S13002845,012,S12000033,S01000077,S01006575,S02000017,S02001248
S01006533,AB10 6NU,"Braeside, Mannofield, Broomhill and Seafield East - 02",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000058,S01006533,S02000011,S02001240
S01006533,AB10 6NW,"Braeside, Mannofield, Broomhill and Seafield East - 02",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000058,S01006533,S02000011,S02001240
S01006536,AB10 6NX,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006533,AB10 6NY,"Braeside, Mannofield, Broomhill and Seafield East - 02",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000058,S01006533,S02000011,S02001240
S01006533,AB10 6NZ,"Braeside, Mannofield, Broomhill and Seafield East - 02",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000058,S01006533,S02000011,S02001240
S01006540,AB10 6PA,"Braeside, Mannofield, Broomhill and Seafield South - 04",S02001241,"Braeside, Mannofield, Broomhill and Seafield South",S13002845,012,S12000033,S01000048,S01006540,S02000009,S02001241
S01006576,AB10 6PB,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006576,AB10 6PD,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006540,AB10 6PE,"Braeside, Mannofield, Broomhill and Seafield South - 04",S02001241,"Braeside, Mannofield, Broomhill and Seafield South",S13002845,012,S12000033,S01000048,S01006540,S02000009,S02001241
S01006545,AB10 6PF,"Braeside, Mannofield, Broomhill and Seafield North - 04",S02001242,"Braeside, Mannofield, Broomhill and Seafield North",S13002845,012,S12000033,S01000067,S01006545,S02000013,S02001242
S01006545,AB10 6PG,"Braeside, Mannofield, Broomhill and Seafield North - 04",S02001242,"Braeside, Mannofield, Broomhill and Seafield North",S13002845,012,S12000033,S01000067,S01006545,S02000013,S02001242
S01006575,AB10 6PH,West End South - 01,S02001248,West End South,S13002844,012,S12000033,S01000077,S01006575,S02000017,S02001248
S01006576,AB10 6PJ,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006575,AB10 6PL,West End South - 01,S02001248,West End South,S13002844,012,S12000033,S01000077,S01006575,S02000017,S02001248
S01006534,AB10 6PN,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006534,AB10 6PP,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006535,AB10 6PQ,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006535,AB10 6PR,"Braeside, Mannofield, Broomhill and Seafield East - 04",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000062,S01006535,S02000011,S02001240
S01006536,AB10 6PS,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6PT,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006545,AB10 6PU,"Braeside, Mannofield, Broomhill and Seafield North - 04",S02001242,"Braeside, Mannofield, Broomhill and Seafield North",S13002845,012,S12000033,S01000067,S01006545,S02000013,S02001242
S01006579,AB10 6PW,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006579,AB10 6PX,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006579,AB10 6PY,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006536,AB10 6PZ,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006579,AB10 6QA,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006578,AB10 6QB,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006579,AB10 6QD,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006579,AB10 6QE,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006579,AB10 6QF,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006534,AB10 6QG,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006534,AB10 6QH,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006578,AB10 6QJ,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006578,AB10 6QL,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006579,AB10 6QN,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006579,AB10 6QP,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006579,AB10 6QQ,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006579,S02000017,S02001248
S01006576,AB10 6QR,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006578,AB10 6QS,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006578,AB10 6QT,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006534,AB10 6QU,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006534,AB10 6QW,"Braeside, Mannofield, Broomhill and Seafield East - 03",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000063,S01006534,S02000011,S02001240
S01006578,AB10 6QX,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006576,AB10 6QY,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006576,AB10 6QZ,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006578,AB10 6RA,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006576,AB10 6RB,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006576,AB10 6RD,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006578,AB10 6RE,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006578,AB10 6RF,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006579,AB10 6RG,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006578,AB10 6RH,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006576,AB10 6RJ,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006576,AB10 6RL,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006576,AB10 6RN,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006576,AB10 6RP,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006576,AB10 6RQ,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006575,AB10 6RR,West End South - 01,S02001248,West End South,S13002844,012,S12000033,S01000077,S01006575,S02000017,S02001248
S01006576,AB10 6RS,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006575,AB10 6RT,West End South - 01,S02001248,West End South,S13002844,012,S12000033,S01000077,S01006575,S02000017,S02001248
S01006576,AB10 6RU,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006576,AB10 6RW,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006579,AB10 6RX,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006576,AB10 6RY,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006576,AB10 6RZ,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006578,AB10 6SA,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006580,AB10 6SB,West End South - 06,S02001248,West End South,S13002844,012,S12000033,S01000095,S01006580,S02000017,S02001248
S01006579,AB10 6SD,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006576,AB10 6SE,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006576,AB10 6SF,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006576,AB10 6SG,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006576,AB10 6SH,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006578,AB10 6SJ,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006578,AB10 6SL,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006578,AB10 6SN,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006580,AB10 6SP,West End South - 06,S02001248,West End South,S13002844,012,S12000033,S01000095,S01006580,S02000017,S02001248
S01006580,AB10 6SQ,West End South - 06,S02001248,West End South,S13002844,012,S12000033,S01000095,S01006580,S02000017,S02001248
S01006580,AB10 6SR,West End South - 06,S02001248,West End South,S13002844,012,S12000033,S01000095,S01006580,S02000017,S02001248
S01006580,AB10 6SS,West End South - 06,S02001248,West End South,S13002844,012,S12000033,S01000095,S01006580,S02000017,S02001248
S01006578,AB10 6ST,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006575,AB10 6SU,West End South - 01,S02001248,West End South,S13002844,012,S12000033,S01000077,S01006575,S02000017,S02001248
S01006575,AB10 6SW,West End South - 01,S02001248,West End South,S13002844,012,S12000033,S01000077,S01006575,S02000017,S02001248
S01006577,AB10 6SX,West End South - 03,S02001248,West End South,S13002844,012,S12000033,S01000090,S01006577,S02000017,S02001248
S01006571,AB10 6SY,West End North - 01,S02001247,West End North,S13002844,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006579,AB10 6SZ,West End South - 05,S02001248,West End South,S13002844,012,S12000033,S01000092,S01006579,S02000017,S02001248
S01006577,AB10 6TA,West End South - 03,S02001248,West End South,S13002844,012,S12000033,S01000090,S01006577,S02000017,S02001248
S01006577,AB10 6TB,West End South - 03,S02001248,West End South,S13002844,012,S12000033,S01000090,S01006577,S02000017,S02001248
S01006575,AB10 6TD,West End South - 01,S02001248,West End South,S13002844,012,S12000033,S01000077,S01006575,S02000017,S02001248
S01006578,AB10 6TE,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006578,AB10 6TF,West End South - 04,S02001248,West End South,S13002844,012,S12000033,S01000091,S01006578,S02000017,S02001248
S01006576,AB10 6TG,West End South - 02,S02001248,West End South,S13002844,012,S12000033,S01000083,S01006576,S02000017,S02001248
S01006575,AB10 6TJ,West End South - 01,S02001248,West End South,S13002844,012,S12000033,S01000077,S01006575,S02000017,S02001248
S01006577,AB10 6TP,West End South - 03,S02001248,West End South,S13002844,012,S12000033,S01000090,S01006577,S02000017,S02001248
S01006577,AB10 6TQ,West End South - 03,S02001248,West End South,S13002844,012,S12000033,S01000090,S01006577,S02000017,S02001248
S01006577,AB10 6TR,West End South - 03,S02001248,West End South,S13002844,012,S12000033,S01000090,S01006577,S02000017,S02001248
S01006577,AB10 6TS,West End South - 03,S02001248,West End South,S13002844,012,S12000033,S01000090,S01006577,S02000017,S02001248
S01006571,AB10 6TY,West End North - 01,S02001247,West End North,S13002846,012,S12000033,S01000101,S01006571,S02000019,S02001247
S01006580,AB10 6UE,West End South - 06,S02001248,West End South,S13002844,012,S12000033,S01000095,S01006580,S02000017,S02001248
S01006563,AB10 6UG,Midstocket - 06,S02001245,Midstocket,S13002841,012,S12000033,S01000141,S01006563,S02000023,S02001245
S01006580,AB10 6UQ,West End South - 06,S02001248,West End South,S13002844,012,S12000033,S01000095,S01006580,S02000017,S02001248
S01006580,AB10 6UR,West End South - 06,S02001248,West End South,S13002844,012,S12000033,S01000095,S01006580,S02000017,S02001248
S01006580,AB10 6US,West End South - 06,S02001248,West End South,S13002844,012,S12000033,S01000095,S01006580,S02000017,S02001248
S01006580,AB10 6UT,West End South - 06,S02001248,West End South,S13002844,012,S12000033,S01000095,S01006580,S02000017,S02001248
S01006580,AB10 6UW,West End South - 06,S02001248,West End South,S13002844,012,S12000033,S01000095,S01006580,S02000017,S02001248
S01006577,AB10 6UX,West End South - 03,S02001248,West End South,S13002844,012,S12000033,S01000090,S01006577,S02000017,S02001248
S01006581,AB10 6UY,West End South - 07,S02001248,West End South,S13002844,012,S12000033,S01000081,S01006581,S02000017,S02001248
S01006545,AB10 6UZ,"Braeside, Mannofield, Broomhill and Seafield North - 04",S02001242,"Braeside, Mannofield, Broomhill and Seafield North",S13002845,012,S12000033,S01000067,S01006545,S02000013,S02001242
S01006536,AB10 6WA,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006536,AB10 6WB,"Braeside, Mannofield, Broomhill and Seafield East - 05",S02001240,"Braeside, Mannofield, Broomhill and Seafield East",S13002845,012,S12000033,S01000080,S01006536,S02000011,S02001240
S01006540,AB10 6WD,"Braeside, Mannofield, Broomhill and Seafield South - 04",S02001241,"Braeside, Mannofield, Broomhill and Seafield South",S13002845,012,S12000033,S01000048,S01006540,S02000009,S02001241
